Date,Price,Open,High,Low,Volume,
5-Apr-10,387.78,394.37,394.37,385.8,3.00M,
6-Apr-10,384.25,390.46,390.46,382.37,3.70M,
7-Apr-10,385.22,381.33,390.51,377.06,3.02M,
8-Apr-10,385.9,384.23,389.78,381.33,4.49M,
9-Apr-10,382.11,387.13,389.97,380.49,3.02M,
12-Apr-10,385.24,381.82,386.16,381.38,2.87M,
13-Apr-10,396.23,386.16,397.65,380.01,8.40M,
15-Apr-10,396.64,396.78,403.01,395.36,4.29M,
16-Apr-10,393.45,395.33,399.68,391.88,3.81M,
19-Apr-10,391.93,390.99,398.23,386.52,6.95M,
20-Apr-10,381.09,398.23,401.92,379.89,12.02M,
21-Apr-10,378.92,383.75,385.68,376.63,7.11M,
22-Apr-10,379.38,380.9,383.1,376.99,4.75M,
23-Apr-10,376.6,380.39,382.3,375.3,4.31M,
26-Apr-10,378.97,379.4,381.82,376.6,2.51M,
27-Apr-10,380.03,379.38,381.29,377.01,2.62M,
28-Apr-10,371.82,376.51,378.41,369.27,2.40M,
29-Apr-10,366.73,374.14,374.21,364.73,4.62M,
30-Apr-10,369.46,369.27,373.03,368.08,3.69M,
3-May-10,370.14,367.46,372.36,364,2.42M,
4-May-10,367.34,374.02,374.02,365.31,2.90M,
5-May-10,369.63,362.03,370.71,357.27,4.37M,
6-May-10,370.28,370.69,372.11,366.47,2.58M,
7-May-10,357.87,365.4,368.11,354.79,4.27M,
10-May-10,371.8,366.85,406.92,359.61,2.33M,
11-May-10,365.07,374.09,376.02,363.91,1.35M,
12-May-10,366.59,365.4,370.69,362.56,2.74M,
13-May-10,369.56,369.31,373.22,367.55,1.32M,
14-May-10,368.71,369.75,375.06,364.44,2.03M,
17-May-10,359.97,374.07,374.07,354.35,3.72M,
18-May-10,354.83,360.09,360.09,350.59,3.20M,
19-May-10,348.27,352.37,353.82,345.76,3.93M,
20-May-10,352.37,351.89,353.48,345.69,2.40M,
21-May-10,346.92,342.72,350.39,330.77,2.68M,
24-May-10,346.39,349.96,352.37,344.02,2.89M,
25-May-10,337.67,341.75,344.65,333.81,2.30M,
26-May-10,356.23,341.75,359.52,339.87,3.69M,
27-May-10,358.09,354.79,362,351.02,6.88M,
28-May-10,362.41,361.93,363.72,355.03,2.48M,
31-May-10,358.67,361.3,363.43,356.23,3.33M,
1-Jun-10,356.81,358.67,362.97,354.64,3.14M,
2-Jun-10,364.08,356.14,366.61,355.41,2.77M,
3-Jun-10,369.48,366.85,371.2,359.66,1.68M,
4-Jun-10,369.44,369.48,371.53,364.54,1.37M,
7-Jun-10,363.59,361.98,365.79,355.27,1.73M,
8-Jun-10,362.12,363.96,367.82,360.58,2.24M,
9-Jun-10,353.84,362.99,366.15,352.85,4.87M,
10-Jun-10,362.27,352.37,363.47,352.37,1.80M,
11-Jun-10,366.42,367.72,368.45,362.51,3.24M,
14-Jun-10,376.99,368.47,379.93,365.89,3.55M,
15-Jun-10,369.8,365.24,375.4,365.24,2.64M,
16-Jun-10,374,375.11,376.48,370.38,2.33M,
17-Jun-10,374.24,375.06,378.82,368.64,1.53M,
18-Jun-10,378.05,374.24,380.8,372.77,2.23M,
21-Jun-10,380.22,382.73,383.26,378.73,1.91M,
22-Jun-10,375.86,378.92,379.64,373.27,1.47M,
23-Jun-10,379.55,371.68,380.83,371.61,2.96M,
