Date,Price,Open,High,Low,Volume,
9-Jun-10,187.67,185.59,189.14,184.74,5.79M,
10-Jun-10,191.19,187.67,191.77,185.89,8.51M,
11-Jun-10,194.2,191.68,194.57,191.68,10.82M,
14-Jun-10,196.88,194.2,197.06,194.2,7.49M,
15-Jun-10,195.95,197.06,197.56,194.87,4.56M,
16-Jun-10,197.17,197.06,198.56,196.37,9.08M,
17-Jun-10,199.17,197.86,199.46,196.37,7.99M,
18-Jun-10,198.73,198.76,199.35,197.4,4.90M,
21-Jun-10,199.44,199.72,200.55,198.57,7.10M,
22-Jun-10,198.26,199.06,199.56,197.8,4.26M,
23-Jun-10,199.43,198.03,199.92,197.11,4.24M,
24-Jun-10,199.72,199.26,200.25,197.56,8.83M,
25-Jun-10,194.33,197.58,198.76,193.57,7.24M,
28-Jun-10,194.64,194.78,195.96,191.9,5.33M,
29-Jun-10,190.02,193.58,194.45,189.19,7.95M,
30-Jun-10,191.47,189.08,193.46,187.48,8.77M,
1-Jul-10,190.32,190.78,192.54,189.08,5.78M,
2-Jul-10,190.86,190.32,191.91,189.57,4.11M,
5-Jul-10,191.09,189.68,192.47,189.38,2.58M,
6-Jul-10,195.96,191.07,196.54,190.58,6.25M,
7-Jul-10,193.3,196.45,196.46,192.68,3.97M,
8-Jul-10,194.14,195.56,196.55,193.79,3.36M,
9-Jul-10,199.83,195.07,200.75,194.58,15.70M,
12-Jul-10,204.49,200.45,205.14,200.25,14.87M,
13-Jul-10,206.79,204.74,207.54,203.29,6.26M,
14-Jul-10,208.17,207.54,210.62,206.86,10.56M,
15-Jul-10,205.8,208.54,208.54,205.04,3.24M,
16-Jul-10,203.44,205.94,206.14,202.67,4.71M,
19-Jul-10,204.33,203.75,205.94,201.75,8.77M,
20-Jul-10,203.99,204.33,208.41,203.15,6.68M,
21-Jul-10,202.85,204.55,206.02,202.05,4.64M,
22-Jul-10,205.27,202.55,205.84,202.05,5.57M,
23-Jul-10,203.41,206.44,206.44,202.14,6.92M,
