Date,Price,Open,High,Low,Volume,
9-Jun-10,46.12,45.11,47.02,45.11,1.26M,
10-Jun-10,46.15,46.43,46.43,45.59,303.16K,
11-Jun-10,45.17,46.34,46.64,45.08,113.46K,
14-Jun-10,45.48,46.13,46.13,45.01,102.46K,
15-Jun-10,46.18,45.66,46.44,45.37,364.53K,
16-Jun-10,46.13,46.63,46.63,45.76,453.14K,
17-Jun-10,46.15,46.15,46.24,45.28,1.24M,
18-Jun-10,46.14,45.66,46.15,45.57,1.09M,
21-Jun-10,46.15,46.15,46.25,45.96,809.07K,
22-Jun-10,46.15,46.14,46.18,45.96,511.07K,
23-Jun-10,46.13,45.86,46.15,45.86,67.74K,
24-Jun-10,46.15,46.15,46.15,46.07,503.87K,
25-Jun-10,46.13,46.15,46.64,45.73,205.21K,
28-Jun-10,45.74,45.96,46.15,45.38,336.84K,
29-Jun-10,45.19,46.05,46.15,44.9,151.35K,
30-Jun-10,46.13,44.69,46.15,44.69,379.25K,
1-Jul-10,44.97,45.66,46.04,44.6,233.61K,
2-Jul-10,45.99,44.94,47.1,44.56,891.51K,
5-Jul-10,47.94,46.11,49.92,45.77,3.01M,
6-Jul-10,48.94,48.47,49.45,47.81,2.07M,
7-Jul-10,49.06,50.04,50.04,48.38,663.86K,
8-Jul-10,49.23,49.36,49.55,48.48,455.70K,
9-Jul-10,49.56,49.21,50.81,48.88,2.75M,
12-Jul-10,49.91,49.75,52.41,49.56,1.34M,
13-Jul-10,51.87,50.04,52.27,50.04,568.63K,
14-Jul-10,52.01,52.46,53.44,51.02,1.14M,
15-Jul-10,51.52,52.01,52.15,51.01,308.66K,
16-Jul-10,52.92,51.52,54.02,51.34,1.03M,
19-Jul-10,53.42,48.93,54.39,48.93,568.41K,
20-Jul-10,52.66,53.78,54.12,51.2,385.72K,
21-Jul-10,53.45,52.76,54.2,52.27,3.65M,
22-Jul-10,52.22,53.91,54.74,52.08,438.47K,
23-Jul-10,51.15,53.33,53.33,50.73,362.16K,
26-Jul-10,52.56,47.96,53.43,47.96,468.10K,
27-Jul-10,53.2,52.63,53.63,51.75,539.36K,
28-Jul-10,53.61,53.44,55.77,52.01,1.15M,
29-Jul-10,54.79,52.96,55.19,52.96,457.22K,
30-Jul-10,55.28,54.61,56.21,53.63,1.16M,
2-Aug-10,55.83,55.96,57.13,53.65,360.81K,
3-Aug-10,55.33,56.25,56.74,55,302.59K,
4-Aug-10,56.39,56.06,56.74,54.42,414.71K,
5-Aug-10,56.04,56.74,56.74,55.87,429.56K,
6-Aug-10,57.26,55.48,58.2,55.48,1.25M,
9-Aug-10,59.24,57.81,60.63,57.64,1.68M,
10-Aug-10,58.58,59.46,59.75,57.81,435.34K,
