Date,Price,Open,High,Low,Volume,
11/26/2010,280.5,285,286,279.2,34.75M,
11/29/2010,268.69,281.5,281.7,266.65,43.13M,
11/30/2010,273.25,268.4,274.45,265.55,52.26M,
12/1/2010,274.49,274.55,278,269.5,42.07M,
12/2/2010,279.27,274.92,280.5,274.06,24.18M,
12/3/2010,269.81,278.3,278.3,267,30.59M,
12/6/2010,276.3,270.9,277.9,267.74,45.92M,
12/7/2010,270.05,275,275,269,24.81M,
12/8/2010,274.38,270.93,276.5,270.93,19.61M,
12/9/2010,274.5,274.8,278.8,273,18.94M,
12/10/2010,274.62,275.5,276.79,273.51,11.99M,
12/13/2010,275.54,274.6,276.9,273,11.55M,
12/14/2010,275.12,276.45,277.13,274.56,10.20M,
12/15/2010,272.85,276.5,276.5,272.5,9.76M,
12/17/2010,275.52,273.5,276.32,273.12,9.24M,
12/20/2010,274.96,275.1,278.05,274.18,21.06M,
12/21/2010,281.19,275.4,282.75,275.31,19.62M,
